EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, CNT, VALID, DT, TRIG
19.092,30.308,393.070,533.248,-18.814,-319.681,-18.863,7.570,5541.000,1.000,2.652,0.000
13.397,32.389,392.324,537.623,-16.741,-315.432,-16.787,13.778,5542.000,1.000,2.557,0.000
7.552,32.175,388.990,539.520,-16.306,-312.481,-16.144,17.320,5543.000,1.000,2.462,0.000
2.881,28.794,383.805,538.056,-16.938,-312.464,-16.608,17.544,5544.000,1.000,3.541,0.000
0.333,24.667,379.733,535.208,-17.851,-313.444,-17.711,18.065,5545.000,1.000,14.517,0.000
-0.240,23.213,377.752,533.016,-18.827,-313.821,-19.068,18.720,5546.000,1.000,0.013,0.000
-0.386,24.581,375.533,531.042,-18.982,-313.493,-19.353,17.429,5547.000,1.000,1.929,0.000
0.009,29.416,374.276,530.270,-18.044,-310.082,-18.205,18.270,5548.000,1.000,2.553,0.000
-0.069,34.137,373.628,529.643,-17.324,-304.736,-17.237,21.512,5549.000,1.000,3.573,0.000
-2.529,31.082,369.140,525.863,-17.112,-303.403,-16.988,19.591,5550.000,1.000,8.864,0.000
-5.149,22.882,362.206,521.739,-16.651,-305.871,-16.603,13.251,5551.000,1.000,5.140,0.000
-4.792,20.162,359.828,522.123,-15.660,-305.568,-15.713,10.824,5552.000,1.000,0.026,0.000
-2.841,23.813,362.754,525.713,-14.746,-302.041,-14.940,13.064,5553.000,1.000,0.010,0.000
-1.983,24.962,364.035,525.148,-14.374,-301.575,-14.562,11.178,5554.000,1.000,2.374,0.000
-1.135,21.342,362.505,521.386,-14.674,-303.909,-14.622,6.499,5555.000,1.000,6.010,0.000
1.608,17.234,361.850,518.496,-15.865,-305.871,-15.686,3.497,5556.000,1.000,4.004,0.000
4.723,14.785,362.755,516.864,-16.922,-308.045,-16.942,1.381,5557.000,1.000,10.007,0.000
7.629,12.457,362.638,513.482,-16.794,-311.668,-17.110,-2.761,5558.000,1.000,4.459,0.000
12.392,12.447,363.711,512.132,-15.440,-312.107,-16.023,-3.603,5559.000,1.000,0.011,0.000
17.409,14.395,365.848,512.686,-14.050,-309.018,-14.792,-2.502,5560.000,1.000,1.502,0.000
18.949,12.984,365.474,511.786,-13.902,-307.298,-14.531,-4.738,5561.000,1.000,14.516,0.000
17.591,7.238,362.791,509.744,-14.853,-307.897,-15.289,-8.519,5562.000,1.000,0.013,0.000
16.186,3.907,363.266,511.089,-15.951,-308.324,-16.324,-7.494,5563.000,1.000,12.029,0.000
16.407,5.932,366.438,513.114,-16.006,-309.410,-16.209,-5.693,5564.000,1.000,0.014,0.000
19.804,11.448,370.027,514.417,-14.962,-310.232,-14.944,-4.157,5565.000,1.000,0.004,0.000
24.281,16.665,373.098,515.109,-14.033,-309.425,-14.033,-0.431,5566.000,1.000,2.915,0.000
26.282,20.697,375.266,514.340,-13.011,-307.934,-12.983,2.436,5567.000,1.000,0.008,0.000
24.941,22.765,374.655,510.898,-11.646,-308.501,-11.421,-1.367,5568.000,1.000,1.960,0.000
20.742,21.709,371.929,508.608,-11.291,-311.149,-11.013,-7.100,5569.000,1.000,2.552,0.000
14.889,19.804,369.456,509.321,-12.547,-313.736,-12.447,-8.729,5570.000,1.000,6.023,0.000
9.103,19.674,367.811,509.770,-13.792,-315.424,-14.111,-8.753,5571.000,1.000,12.111,0.000
4.243,21.102,366.643,507.552,-13.402,-316.331,-14.181,-9.969,5572.000,1.000,0.019,0.000
-0.334,24.336,367.558,506.067,-11.791,-315.041,-12.684,-7.902,5573.000,1.000,5.959,0.000
-5.820,27.503,369.660,508.063,-10.892,-311.536,-11.538,-1.110,5574.000,1.000,0.018,0.000
-10.887,26.757,368.793,509.701,-11.116,-309.597,-11.529,1.894,5575.000,1.000,6.318,0.000
-13.383,22.285,364.723,508.969,-11.157,-310.764,-11.558,-1.386,5576.000,1.000,0.010,0.000
-13.427,18.517,362.124,508.181,-10.726,-312.332,-11.154,-4.572,5577.000,1.000,8.613,0.000
-11.555,19.216,364.095,510.395,-10.144,-311.944,-10.598,-3.493,5578.000,1.000,0.011,0.000
-8.118,20.540,366.719,511.921,-10.007,-312.253,-10.477,-4.022,5579.000,1.000,2.548,0.000
-5.673,18.719,367.308,511.671,-11.036,-313.800,-11.375,-7.589,5580.000,1.000,0.008,0.000
-6.383,13.882,365.494,510.232,-12.801,-315.524,-13.022,-12.785,5581.000,1.000,15.803,0.000
-8.793,7.425,361.781,508.059,-14.028,-318.279,-14.126,-18.886,5582.000,1.000,2.999,0.000
-11.063,3.759,358.047,506.113,-14.172,-320.591,-14.038,-25.050,5583.000,1.000,0.010,0.000
-12.305,6.401,358.295,508.675,-13.639,-318.185,-13.483,-25.729,5584.000,1.000,5.532,0.000
-12.703,9.145,360.783,512.030,-12.964,-314.337,-12.965,-23.862,5585.000,1.000,4.012,0.000
-13.435,6.907,360.459,511.389,-12.659,-313.998,-12.644,-24.851,5586.000,1.000,9.079,0.000
-13.689,2.323,356.715,507.825,-13.006,-316.537,-12.850,-28.046,5587.000,1.000,0.014,0.000
-11.030,0.688,355.490,507.030,-13.547,-318.239,-13.304,-27.852,5588.000,1.000,2.544,0.000
-4.879,2.721,358.340,507.724,-14.018,-318.698,-13.680,-27.100,5589.000,1.000,0.006,0.000
2.585,8.177,363.778,509.835,-13.859,-316.830,-13.425,-26.735,5590.000,1.000,10.792,0.000
7.137,13.821,368.159,512.274,-13.191,-313.231,-12.796,-25.260,5591.000,1.000,3.037,0.000
9.044,16.051,369.132,512.028,-12.933,-311.272,-12.651,-24.460,5592.000,1.000,0.015,0.000
12.180,17.549,368.506,509.952,-12.403,-311.033,-12.287,-25.752,5593.000,1.000,1.939,0.000
16.401,21.801,369.404,510.568,-10.892,-309.352,-10.975,-24.819,5594.000,1.000,8.569,0.000
20.288,27.978,372.089,514.112,-8.996,-305.646,-9.160,-20.277,5595.000,1.000,3.052,0.000
23.536,35.606,375.554,517.597,-7.326,-301.790,-7.468,-17.057,5596.000,1.000,0.013,0.000
24.187,42.523,377.654,518.768,-6.502,-299.702,-6.620,-18.317,5597.000,1.000,10.992,0.000
22.799,45.974,378.470,518.640,-6.594,-298.921,-6.642,-19.961,5598.000,1.000,3.078,0.000
22.441,46.458,379.899,518.926,-7.449,-299.124,-7.332,-19.315,5599.000,1.000,0.047,0.000
23.270,45.079,381.171,517.913,-8.589,-302.223,-8.373,-21.202,5600.000,1.000,1.752,0.000
23.839,42.027,380.856,516.257,-9.353,-307.295,-9.239,-24.960,5601.000,1.000,8.572,0.000
25.094,38.233,378.833,515.014,-9.947,-311.510,-10.062,-26.793,5602.000,1.000,4.418,0.000
28.757,37.526,377.948,515.645,-10.142,-312.704,-10.361,-26.002,5603.000,1.000,0.016,0.000
33.426,40.853,379.920,518.290,-9.382,-311.319,-9.425,-25.102,5604.000,1.000,10.278,0.000
35.409,44.558,383.470,523.429,-8.374,-308.772,-8.266,-21.337,5605.000,1.000,3.235,0.000
33.540,45.649,385.011,526.687,-7.846,-307.684,-7.835,-16.002,5606.000,1.000,0.016,0.000
29.095,44.450,382.953,525.164,-7.558,-309.419,-7.719,-14.189,5607.000,1.000,1.425,0.000
23.692,40.132,377.614,519.802,-7.424,-313.458,-7.656,-18.389,5608.000,1.000,12.480,0.000
19.346,35.161,373.155,516.782,-7.615,-315.987,-7.722,-21.911,5609.000,1.000,3.099,0.000
16.210,32.355,370.814,516.125,-8.408,-316.444,-8.362,-23.560,5610.000,1.000,0.023,0.000
14.063,32.841,370.408,516.573,-9.266,-315.724,-9.215,-23.463,5611.000,1.000,1.847,0.000
13.049,36.686,371.735,518.525,-9.411,-313.020,-9.389,-19.154,5612.000,1.000,2.459,0.000
11.096,39.810,372.584,521.591,-9.566,-310.104,-9.557,-11.773,5613.000,1.000,11.570,0.000
7.709,36.683,368.936,520.905,-10.141,-311.515,-10.092,-10.100,5614.000,1.000,25.487,0.000
7.376,33.998,365.841,520.826,-9.555,-312.914,-9.542,-10.274,5615.000,1.000,0.020,0.000
10.491,39.104,369.076,527.728,-7.854,-307.865,-8.021,-2.930,5616.000,1.000,1.883,0.000
12.025,46.976,374.139,538.731,-6.484,-298.693,-6.645,9.141,5617.000,1.000,2.561,0.000
9.975,49.364,373.060,545.805,-5.564,-292.522,-5.557,15.861,5618.000,1.000,2.477,0.000
6.895,47.618,367.499,548.702,-5.117,-290.856,-5.127,17.637,5619.000,1.000,2.546,0.000
6.057,46.915,364.349,551.950,-5.257,-290.112,-5.425,21.046,5620.000,1.000,2.420,0.000
8.250,46.831,364.443,555.119,-5.258,-289.358,-5.364,24.799,5621.000,1.000,2.563,0.000
10.872,44.961,363.134,555.895,-5.251,-290.152,-5.054,24.673,5622.000,1.000,2.446,0.000
12.228,41.923,360.309,555.904,-5.714,-291.027,-5.365,23.028,5623.000,1.000,2.545,0.000
14.534,37.789,359.046,557.276,-6.010,-290.083,-5.784,22.916,5624.000,1.000,2.447,0.000
19.774,31.434,358.485,557.592,-6.033,-290.580,-5.950,20.536,5625.000,1.000,2.581,0.000
25.562,27.472,358.934,558.682,-6.303,-292.781,-6.210,17.677,5626.000,1.000,5.526,0.000
28.353,28.972,361.428,562.070,-6.375,-293.019,-6.291,17.880,5627.000,1.000,0.015,0.000
27.955,31.271,363.797,564.467,-5.801,-291.879,-5.762,19.111,5628.000,1.000,1.877,0.000
26.280,30.610,362.554,561.877,-5.224,-293.408,-5.123,15.834,5629.000,1.000,3.072,0.000
24.811,30.948,360.398,559.386,-5.326,-295.569,-5.390,12.634,5630.000,1.000,0.010,0.000
23.775,33.372,359.711,558.971,-6.257,-296.330,-6.736,12.472,5631.000,1.000,5.511,0.000
21.189,33.750,357.374,557.009,-7.819,-298.236,-8.485,10.608,5632.000,1.000,11.672,0.000
16.582,33.022,351.819,552.757,-9.146,-300.781,-9.772,5.699,5633.000,1.000,0.014,0.000
12.157,37.445,349.699,553.340,-8.973,-297.452,-9.533,7.279,5634.000,1.000,6.397,0.000
8.637,43.189,351.581,556.275,-7.816,-290.534,-8.202,12.625,5635.000,1.000,0.012,0.000
5.823,43.108,352.109,555.041,-7.171,-287.981,-7.372,13.642,5636.000,1.000,1.861,0.000
2.730,37.883,349.254,549.307,-7.263,-290.271,-7.418,11.929,5637.000,1.000,2.454,0.000
-0.062,33.364,346.838,545.358,-7.136,-291.243,-7.230,14.536,5638.000,1.000,6.566,0.000
-0.398,30.969,345.714,543.620,-6.414,-289.828,-6.418,17.993,5639.000,1.000,11.694,0.000
2.089,29.883,345.136,542.650,-5.479,-288.672,-5.369,19.207,5640.000,1.000,0.013,0.000
5.765,29.903,345.595,542.416,-4.596,-289.016,-4.489,20.362,5641.000,1.000,2.379,0.000
10.525,30.365,348.002,543.044,-3.922,-289.894,-4.062,22.256,5642.000,1.000,0.009,0.000
18.116,31.001,351.688,543.613,-3.658,-290.208,-3.942,23.716,5643.000,1.000,4.333,0.000
27.205,31.335,356.843,545.371,-3.414,-288.984,-3.650,27.706,5644.000,1.000,2.594,0.000
33.745,29.829,362.788,548.158,-2.848,-286.568,-3.039,34.941,5645.000,1.000,12.441,0.000
36.675,26.467,365.792,547.624,-2.489,-286.384,-2.554,38.308,5646.000,1.000,2.523,0.000
36.338,21.462,362.941,542.159,-2.966,-290.753,-2.849,34.166,5647.000,1.000,3.222,0.000
32.960,16.907,357.575,536.119,-4.564,-295.984,-4.379,27.940,5648.000,1.000,0.020,0.000
29.693,15.097,354.945,533.577,-6.239,-298.139,-6.276,24.561,5649.000,1.000,1.750,0.000
30.070,14.273,354.682,531.479,-6.484,-299.094,-6.919,20.462,5650.000,1.000,4.009,0.000
33.759,13.841,355.874,529.081,-5.789,-299.854,-6.393,16.433,5651.000,1.000,14.110,0.000
38.500,15.412,358.640,527.445,-5.658,-300.256,-6.206,15.179,5652.000,1.000,0.014,0.000
41.872,18.799,361.208,525.858,-6.878,-301.708,-7.306,14.900,5653.000,1.000,4.970,0.000
43.525,21.719,361.561,521.885,-8.328,-304.816,-8.708,10.949,5654.000,1.000,0.014,0.000
45.237,26.292,363.602,520.010,-8.164,-305.650,-8.589,7.688,5655.000,1.000,1.893,0.000
46.784,31.205,367.095,519.458,-7.002,-304.335,-7.322,5.815,5656.000,1.000,7.114,0.000
46.522,31.176,367.104,515.873,-7.036,-305.406,-7.124,1.725,5657.000,1.000,0.012,0.000
43.788,27.669,363.801,509.567,-8.642,-309.695,-8.559,-4.855,5658.000,1.000,22.407,0.000
39.817,28.068,363.620,507.048,-9.804,-311.888,-9.704,-7.540,5659.000,1.000,0.022,0.000
35.008,31.268,364.939,507.652,-9.662,-311.516,-9.630,-7.199,5660.000,1.000,7.905,0.000
28.415,34.127,364.149,510.500,-8.574,-309.586,-8.505,-4.982,5661.000,1.000,5.730,0.000
21.027,36.410,361.857,515.044,-6.947,-306.010,-6.826,-1.033,5662.000,1.000,0.016,0.000
15.190,36.633,358.998,518.976,-5.310,-302.742,-5.388,2.485,5663.000,1.000,0.004,0.000
11.749,33.676,355.228,519.859,-3.859,-300.706,-4.310,2.503,5664.000,1.000,0.004,0.000
9.778,28.776,352.525,520.028,-3.139,-298.127,-3.794,2.552,5665.000,1.000,2.453,0.000
8.086,24.069,351.426,521.393,-3.024,-294.618,-3.522,6.275,5666.000,1.000,0.009,0.000
6.849,21.079,349.915,522.141,-2.451,-291.956,-2.667,10.280,5667.000,1.000,1.767,0.000
5.786,16.980,345.773,518.359,-2.052,-293.673,-2.193,8.569,5668.000,1.000,14.680,0.000
3.990,12.165,341.973,512.968,-2.555,-298.286,-2.672,4.749,5669.000,1.000,0.016,0.000
0.850,10.836,340.833,510.596,-3.174,-301.132,-3.179,4.185,5670.000,1.000,2.332,0.000
-2.590,13.332,339.866,509.770,-3.172,-301.419,-3.167,4.002,5671.000,1.000,0.007,0.000
-4.517,16.241,338.562,509.017,-2.497,-300.450,-2.602,3.361,5672.000,1.000,13.662,0.000
-3.734,18.024,338.674,509.037,-1.144,-298.653,-1.319,5.938,5673.000,1.000,0.018,0.000
-1.759,17.507,337.776,508.966,0.205,-297.508,0.078,10.896,5674.000,1.000,2.499,0.000
-2.136,11.732,331.705,503.931,0.039,-300.652,0.036,9.198,5675.000,1.000,0.015,0.000
-3.475,4.906,325.615,497.038,-1.200,-305.394,-1.115,2.658,5676.000,1.000,5.765,0.000
-1.080,3.960,325.797,492.487,-1.604,-307.483,-1.525,-1.999,5677.000,1.000,11.693,0.000
5.952,9.132,331.405,490.585,-1.120,-307.237,-1.140,-4.251,5678.000,1.000,0.021,0.000
15.126,15.664,338.821,489.655,-1.101,-306.290,-1.328,-6.975,5679.000,1.000,1.846,0.000
24.306,22.282,348.476,491.919,-2.125,-303.876,-2.435,-6.743,5680.000,1.000,2.430,0.000
31.833,26.687,357.640,494.204,-3.480,-302.575,-3.702,-6.348,5681.000,1.000,2.573,0.000
36.455,28.208,363.851,495.342,-3.819,-303.205,-4.030,-7.435,5682.000,1.000,4.500,0.000
38.710,29.372,367.487,497.199,-3.451,-303.634,-3.716,-6.906,5683.000,1.000,0.014,0.000
39.048,30.977,368.773,499.468,-4.164,-304.020,-4.358,-4.524,5684.000,1.000,1.935,0.000
37.463,30.190,365.606,497.666,-6.135,-306.578,-6.149,-7.260,5685.000,1.000,13.579,0.000
36.150,28.470,361.530,495.311,-7.425,-308.715,-7.399,-11.535,5686.000,1.000,7.408,0.000
37.545,29.938,362.127,497.477,-7.226,-306.766,-7.287,-10.028,5687.000,1.000,3.052,0.000
41.013,33.027,366.490,502.063,-6.662,-301.995,-6.751,-5.559,5688.000,1.000,0.015,0.000
42.596,31.747,367.756,501.993,-6.571,-299.649,-6.601,-6.226,5689.000,1.000,1.928,0.000
40.490,28.285,366.506,499.968,-6.282,-298.269,-6.297,-7.702,5690.000,1.000,2.579,0.000
35.973,26.330,366.898,501.315,-5.446,-293.862,-5.482,-3.740,5691.000,1.000,3.989,0.000
30.069,22.734,367.080,503.319,-4.580,-289.866,-4.508,0.246,5692.000,1.000,6.470,0.000
23.080,16.978,364.076,502.983,-3.300,-289.053,-3.212,-0.521,5693.000,1.000,0.010,0.000
17.186,14.911,360.733,504.132,-1.261,-286.095,-1.293,0.513,5694.000,1.000,8.555,0.000
14.882,17.576,359.510,508.229,0.580,-278.410,0.512,6.932,5695.000,1.000,4.036,0.000
14.986,19.274,357.785,509.853,1.839,-271.565,1.637,11.459,5696.000,1.000,0.009,0.000
14.951,19.352,355.060,508.687,2.838,-268.221,2.383,12.910,5697.000,1.000,10.951,0.000
14.994,20.661,354.011,507.425,3.117,-266.545,2.543,15.278,5698.000,1.000,3.041,0.000
17.200,21.393,354.784,505.967,2.667,-265.474,2.126,18.321,5699.000,1.000,0.016,0.000
20.554,18.777,353.881,501.341,2.274,-266.361,1.874,16.899,5700.000,1.000,1.894,0.000
21.230,14.459,351.073,495.254,1.979,-269.735,1.665,12.524,5701.000,1.000,8.476,0.000
19.412,10.848,349.010,490.409,1.869,-274.293,1.507,8.469,5702.000,1.000,3.032,0.000
17.284,8.417,348.086,487.361,2.070,-278.558,1.753,5.286,5703.000,1.000,0.020,0.000
15.540,5.060,345.589,482.275,1.760,-283.320,1.561,0.122,5704.000,1.000,5.909,0.000
15.704,1.580,344.082,477.004,0.636,-287.024,0.471,-4.377,5705.000,1.000,9.098,0.000
19.330,0.746,346.147,473.495,-0.163,-288.722,-0.390,-7.990,5706.000,1.000,0.016,0.000
25.955,4.381,351.696,473.472,0.162,-288.343,-0.266,-10.054,5707.000,1.000,1.902,0.000
32.795,8.980,357.558,475.142,0.156,-287.526,-0.372,-10.465,5708.000,1.000,3.994,0.000
38.492,11.178,361.363,476.644,-1.308,-288.274,-1.650,-9.732,5709.000,1.000,9.052,0.000
42.328,8.335,360.735,474.642,-3.401,-293.031,-3.496,-13.733,5710.000,1.000,0.014,0.000
43.279,2.478,358.151,471.041,-5.357,-299.694,-5.411,-21.612,5711.000,1.000,1.957,0.000
42.580,-1.467,357.849,469.077,-6.805,-303.980,-7.050,-26.957,5712.000,1.000,6.552,0.000
42.434,-2.628,360.698,469.692,-6.867,-305.429,-7.243,-27.752,5713.000,1.000,4.050,0.000
43.630,-1.276,364.390,471.816,-5.844,-305.714,-6.205,-27.132,5714.000,1.000,0.009,0.000
44.365,4.039,367.921,477.109,-5.023,-303.701,-5.312,-23.254,5715.000,1.000,8.389,0.000
40.860,7.919,368.985,483.290,-5.028,-301.370,-5.228,-17.410,5716.000,1.000,2.525,0.000
33.259,6.006,365.491,484.507,-5.328,-302.801,-5.627,-17.068,5717.000,1.000,2.437,0.000
25.305,2.598,359.232,481.452,-4.983,-305.363,-5.454,-21.267,5718.000,1.000,6.002,0.000
19.093,0.432,353.368,479.936,-3.975,-304.541,-4.397,-21.855,5719.000,1.000,4.683,0.000
13.848,-1.473,348.459,481.807,-3.060,-301.750,-3.364,-17.979,5720.000,1.000,0.019,0.000
9.064,-4.152,343.103,482.918,-2.653,-300.558,-3.002,-16.653,5721.000,1.000,7.886,0.000
6.304,-7.424,337.980,482.317,-2.432,-300.480,-2.806,-17.953,5722.000,1.000,4.981,0.000
6.464,-9.443,334.887,481.156,-2.009,-300.046,-2.252,-18.422,5723.000,1.000,5.020,0.000
7.893,-9.690,333.506,479.914,-1.725,-300.155,-1.863,-18.101,5724.000,1.000,2.425,0.000
9.417,-9.819,331.958,477.252,-1.574,-301.917,-1.684,-20.003,5725.000,1.000,4.994,0.000
10.741,-7.986,332.534,476.857,-0.932,-301.600,-1.172,-19.665,5726.000,1.000,2.555,0.000
11.596,-3.695,336.132,479.590,0.230,-297.682,-0.233,-15.629,5727.000,1.000,4.542,0.000
12.301,-0.979,339.418,481.591,1.368,-294.734,0.900,-12.687,5728.000,1.000,0.019,0.000
12.047,-2.420,338.652,478.532,1.814,-296.868,1.547,-15.624,5729.000,1.000,10.437,0.000
11.926,-2.641,338.320,476.226,1.745,-299.050,1.527,-18.375,5730.000,1.000,3.050,0.000
14.762,0.378,342.059,477.715,1.607,-298.165,1.223,-19.176,5731.000,1.000,0.009,0.000
20.678,3.824,348.687,481.062,1.558,-296.540,1.038,-19.518,5732.000,1.000,5.939,0.000
28.304,6.398,355.811,483.632,1.542,-295.705,0.993,-18.621,5733.000,1.000,4.058,0.000
36.426,8.588,362.640,485.566,1.483,-295.808,1.015,-15.857,5734.000,1.000,0.010,0.000
42.307,8.368,365.868,483.708,0.849,-299.513,0.445,-17.743,5735.000,1.000,5.909,0.000
44.552,4.880,364.967,479.102,-0.446,-306.287,-0.842,-24.011,5736.000,1.000,7.460,0.000
44.610,1.371,364.092,477.326,-1.320,-311.491,-1.606,-27.229,5737.000,1.000,2.537,0.000
45.102,1.834,366.210,480.955,-1.301,-312.436,-1.522,-25.103,5738.000,1.000,2.451,0.000
46.090,2.847,367.877,483.836,-1.230,-312.537,-1.448,-24.101,5739.000,1.000,3.546,0.000
45.484,2.120,368.127,483.577,-1.342,-313.401,-1.519,-24.354,5740.000,1.000,13.141,0.000
44.487,3.622,370.344,484.233,-1.268,-312.598,-1.589,-21.837,5741.000,1.000,0.017,0.000
45.182,7.779,374.519,485.756,-1.078,-311.027,-1.511,-19.907,5742.000,1.000,1.840,0.000
46.569,11.897,377.478,486.324,-1.117,-310.432,-1.288,-20.691,5743.000,1.000,5.074,0.000
45.853,14.723,378.247,487.400,-1.631,-309.767,-1.551,-20.266,5744.000,1.000,2.386,0.000
42.012,14.618,377.591,489.404,-2.262,-308.858,-2.207,-17.641,5745.000,1.000,4.976,0.000
38.445,12.899,376.225,489.932,-2.369,-307.900,-2.334,-16.537,5746.000,1.000,2.560,0.000
35.147,12.004,374.143,489.287,-2.258,-306.480,-2.108,-15.891,5747.000,1.000,3.999,0.000
30.065,11.639,371.716,487.924,-2.157,-305.289,-1.935,-14.308,5748.000,1.000,23.135,0.000
25.322,12.868,371.025,486.737,-1.354,-303.625,-1.300,-12.118,5749.000,1.000,0.014,0.000
21.430,14.240,369.334,483.080,-0.540,-302.552,-0.878,-13.561,5750.000,1.000,2.972,0.000
17.201,15.390,365.937,479.877,-0.637,-301.666,-1.284,-15.537,5751.000,1.000,0.007,0.000
14.261,16.381,362.236,478.516,-0.667,-300.868,-1.376,-16.066,5752.000,1.000,0.004,0.000
15.392,16.297,359.179,477.730,0.098,-300.472,-0.507,-16.547,5753.000,1.000,2.309,0.000
19.938,15.147,358.022,477.368,0.958,-300.175,0.655,-17.661,5754.000,1.000,5.029,0.000
24.504,14.406,360.646,479.960,1.406,-299.002,1.418,-16.342,5755.000,1.000,2.576,0.000
27.507,13.181,364.607,482.973,1.866,-297.034,1.895,-14.748,5756.000,1.000,2.439,0.000
30.962,12.570,368.911,485.556,2.736,-293.470,2.632,-13.547,5757.000,1.000,2.543,0.000
35.370,15.130,374.260,488.275,3.598,-288.627,3.466,-11.493,5758.000,1.000,3.996,0.000
36.882,18.342,379.203,491.420,4.136,-284.376,3.968,-8.346,5759.000,1.000,6.479,0.000
35.352,16.225,379.976,491.011,4.070,-284.189,3.709,-9.145,5760.000,1.000,0.013,0.000
35.775,11.548,378.837,488.810,3.225,-286.717,2.749,-12.051,5761.000,1.000,8.525,0.000
38.152,10.206,379.934,489.671,2.909,-286.699,2.467,-10.931,5762.000,1.000,3.063,0.000
40.630,12.014,383.326,492.794,4.359,-283.423,3.888,-6.828,5763.000,1.000,0.011,0.000
42.624,13.715,385.216,492.832,5.530,-281.867,4.990,-6.224,5764.000,1.000,1.882,0.000
39.991,13.923,383.789,490.013,4.228,-284.255,3.603,-8.674,5765.000,1.000,14.131,0.000
30.938,10.243,378.364,485.740,1.370,-289.951,0.768,-12.305,5766.000,1.000,0.011,0.000
20.987,3.716,369.259,478.297,-1.178,-297.862,-1.504,-19.657,5767.000,1.000,1.865,0.000
14.337,-0.762,359.586,469.483,-2.825,-304.719,-2.909,-29.315,5768.000,1.000,2.424,0.000
10.978,-1.940,353.428,463.378,-3.696,-307.332,-3.783,-35.859,5769.000,1.000,4.030,0.000
10.806,-2.144,351.752,461.508,-3.928,-306.821,-4.170,-37.403,5770.000,1.000,3.539,0.000
13.137,-3.988,351.710,460.851,-3.852,-307.047,-4.333,-38.863,5771.000,1.000,4.483,0.000
13.989,-5.401,352.429,461.533,-3.511,-307.495,-4.221,-39.312,5772.000,1.000,0.014,0.000
10.034,-4.804,352.614,462.763,-2.858,-307.122,-3.630,-37.090,5773.000,1.000,12.995,0.000
3.025,-4.628,350.245,462.650,-2.287,-306.992,-3.009,-34.480,5774.000,1.000,2.997,0.000
-3.838,-6.138,344.893,459.658,-2.138,-307.794,-2.827,-35.585,5775.000,1.000,0.011,0.000
-6.430,-4.637,343.364,460.008,-1.906,-304.632,-2.513,-34.916,5776.000,1.000,24.545,0.000
-3.125,-0.567,348.027,464.579,-1.181,-296.558,-1.553,-30.622,5777.000,1.000,2.420,0.000
-0.017,-1.792,350.148,466.720,-0.449,-290.812,-0.565,-28.478,5778.000,1.000,4.964,0.000
-1.012,-8.303,345.341,464.085,-0.469,-290.734,-0.563,-30.950,5779.000,1.000,2.566,0.000
-2.859,-10.817,341.385,464.023,-1.189,-290.760,-1.431,-31.101,5780.000,1.000,2.445,0.000
-2.463,-9.950,340.533,465.877,-1.653,-289.487,-2.044,-29.815,5781.000,1.000,5.027,0.000
